longitude,latitude,REC_NUM,DATA_VALUE,FID_1,REC_NUM_1,PARCELLE,FAZENDA,NOM_PROP,AREA,USO0102,CODUSO0102,USO0203,CODUSO0203,USO0304,CODUSO0304,USO0405,CODUSO0405,USO0506,CODUSO0506,USO0607,CODUSO0607,PROD0102,PROD0203,PLA0203,COL0203,PROD0304,PLA0304,COL0304,PROD0405,PLA0405,COL0405,PROD0506,PLA0506,COL0506,PROD0607,PLA0607,COL0607
-56.5484812696997,-14.184843128981377,1.00000,1.00000,0.000000,15.000000,1.000000,2 Paranaenses,Ramos,137.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,0.000000,0.000000
-56.563888984108225,-14.186499293349694,2.00000,2.00000,1.000000,16.000000,2.000000,2 Paranaenses,Ramos,316.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.000000,0.000000,0.000000
-56.578585167600778,-14.188116434620273,3.00000,3.00000,2.000000,17.000000,3.000000,2 Paranaenses,Ramos,199.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,0.000000,0.000000
-56.577349285681876,-14.1738519953694,4.00000,4.00000,3.000000,18.000000,4.000000,2 Paranaenses,Ramos,167.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,0.000000,0.000000
-56.563214352207503,-14.17347132021095,5.00000,5.00000,4.000000,19.000000,5.000000,2 Paranaenses,Ramos,293.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.000000,0.000000,0.000000
-56.548695823189952,-14.172299603459251,6.00000,6.00000,5.000000,20.000000,6.000000,2 Paranaenses,Ramos,172.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.000000,0.000000,0.000000
-56.527684132096091,-14.15373807276554,7.00000,7.00000,6.000000,21.000000,7.000000,2 Paranaenses,Ramos,367.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,Arroz+nada,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-56.508363206670971,-14.150731025936715,8.00000,8.00000,7.000000,22.000000,8.000000,2 Paranaenses,Ramos,58.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,Arroz+nada,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-56.583956972273931,-14.167059123024629,9.00000,9.00000,8.000000,23.000000,9.000000,2 Paranaenses,Ramos,143.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,Arroz+nada,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.728854369553744,-12.626490497990224,10.00000,10.00000,9.000000,1.000000,1.000000,404,Daroit,79.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.728543994333585,-12.617613338937264,11.00000,11.00000,10.000000,8.000000,2.000000,404,Daroit,45.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.734239588477621,-12.61656314524166,12.00000,12.00000,11.000000,7.000000,3.000000,404,Daroit,105.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.74068476495065,-12.614210232993404,13.00000,13.00000,12.000000,6.000000,4.000000,404,Daroit,200.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.745319707457419,-12.604086047987161,14.00000,14.00000,13.000000,5.000000,5.000000,404,Daroit,100.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.739470509829594,-12.626832362036033,15.00000,15.00000,14.000000,4.000000,6.000000,404,Daroit,110.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.727494629563012,-12.633478825100914,16.00000,16.00000,15.000000,2.000000,7.000000,404,Daroit,130.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.71409316589218,-12.630709429429274,17.00000,17.00000,16.000000,3.000000,8.000000,404,Daroit,53.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.757508532292285,-12.567921730372865,18.00000,18.00000,17.000000,9.000000,9.000000,404,Daroit,72.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.650676260482399,-11.861746530991274,19.00000,19.00000,18.000000,42.000000,1.000000,Aeroporto,Mussi,204.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.637933052593176,-11.855298294323484,20.00000,20.00000,19.000000,41.000000,2.000000,Aeroporto,Mussi,257.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.635987123826318,-11.870308335684634,21.00000,21.00000,20.000000,40.000000,3.000000,Aeroporto,Mussi,291.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.627045413520953,-11.849951733420308,22.00000,22.00000,21.000000,39.000000,4.000000,Aeroporto,Mussi,159.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.625091488582044,-11.86574038828523,23.00000,23.00000,22.000000,38.000000,5.000000,Aeroporto,Mussi,172.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.621241639935839,-11.841120932025452,24.00000,24.00000,23.000000,37.000000,6.000000,Aeroporto,Mussi,33.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.619390771854718,-11.848962389347022,25.00000,25.00000,24.000000,36.000000,7.000000,Aeroporto,Mussi,106.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.617690465661276,-11.860400684401679,26.00000,26.00000,25.000000,35.000000,8.000000,Aeroporto,Mussi,82.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.608180688792913,-11.844395699052761,27.00000,27.00000,26.000000,34.000000,9.000000,Aeroporto,Mussi,308.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.606506279891285,-11.85862086038671,28.00000,28.00000,27.000000,33.000000,10.000000,Aeroporto,Mussi,227.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.592567335730102,-11.841736903633496,29.00000,29.00000,28.000000,32.000000,11.000000,Aeroporto,Mussi,314.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.591322885364427,-11.854764364071228,30.00000,30.00000,29.000000,31.000000,12.000000,Aeroporto,Mussi,183.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.590065939700672,-11.86500683343605,31.00000,31.00000,30.000000,30.000000,13.000000,Aeroporto,Mussi,203.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.581562081294436,-11.835941422090007,32.00000,32.00000,31.000000,29.000000,14.000000,Aeroporto,Mussi,70.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.580233876111194,-11.84378607540947,33.00000,33.00000,32.000000,28.000000,15.000000,Aeroporto,Mussi,85.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.579278594971093,-11.852831206401445,34.00000,34.00000,33.000000,27.000000,16.000000,Aeroporto,Mussi,98.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.57872649720295,-11.861881003939871,35.00000,35.00000,34.000000,26.000000,17.000000,Aeroporto,Mussi,86.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.582560879184655,-11.872310761639275,36.00000,36.00000,35.000000,25.000000,18.000000,Aeroporto,Mussi,43.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.590488146793163,-11.8781837216352,37.00000,37.00000,36.000000,24.000000,19.000000,Aeroporto,Mussi,115.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.589991426625083,-11.886372065957552,38.00000,38.00000,37.000000,23.000000,20.000000,Aeroporto,Mussi,18.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.600400065629856,-11.886824061262862,39.00000,39.00000,38.000000,22.000000,21.000000,Aeroporto,Mussi,261.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.60821391562618,-11.891631180559047,40.00000,40.00000,39.000000,21.000000,22.000000,Aeroporto,Mussi,63.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.614116361327945,-11.878329997290457,41.00000,41.00000,40.000000,20.000000,23.000000,Aeroporto,Mussi,597.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.635385793162442,-11.888821315049881,42.00000,42.00000,41.000000,19.000000,24.000000,Aeroporto,Mussi,120.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.651867950497611,-11.878209989803739,43.00000,43.00000,42.000000,18.000000,25.000000,Aeroporto,Mussi,236.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.644617626914879,-11.892121319031595,44.00000,44.00000,43.000000,17.000000,26.000000,Aeroporto,Mussi,148.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.6434189943242,-11.8967549964098,45.00000,45.00000,44.000000,16.000000,27.000000,Aeroporto,Mussi,90.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.624586889483837,-11.897833748248308,46.00000,46.00000,45.000000,15.000000,28.000000,Aeroporto,Mussi,88.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.615449128629088,-11.894864309464939,47.00000,47.00000,46.000000,14.000000,29.000000,Aeroporto,Mussi,214.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.613089852597135,-11.910128134097281,48.00000,48.00000,47.000000,13.000000,30.000000,Aeroporto,Mussi,35.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.605094344840261,-11.905906902778197,49.00000,49.00000,48.000000,12.000000,31.000000,Aeroporto,Mussi,281.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,SA,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.592254702310882,-11.898727197469817,50.00000,50.00000,49.000000,11.000000,32.000000,Aeroporto,Mussi,214.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.585442377787103,-11.909863086581256,51.00000,51.00000,50.000000,10.000000,33.000000,Aeroporto,Mussi,149.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.577104303789447,-11.902384508717159,52.00000,52.00000,51.000000,9.000000,34.000000,Aeroporto,Mussi,76.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.577843565441398,-11.896262885378521,53.00000,53.00000,52.000000,8.000000,35.000000,Aeroporto,Mussi,98.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.59663343055518,-11.919886703268634,54.00000,54.00000,53.000000,7.000000,36.000000,Aeroporto,Mussi,267.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.603738639314749,-11.933304216452381,55.00000,55.00000,54.000000,6.000000,37.000000,Aeroporto,Mussi,143.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.608742765949223,-11.927752024540132,56.00000,56.00000,55.000000,5.000000,38.000000,Aeroporto,Mussi,126.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.611678865336302,-11.921862286533164,57.00000,57.00000,56.000000,43.000000,39.000000,Aeroporto,Mussi,133.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milheto,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.619621838074238,-11.914401262788539,58.00000,58.00000,57.000000,44.000000,40.000000,Aeroporto,Mussi,174.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.629091829815216,-11.91935501911817,59.00000,59.00000,58.000000,45.000000,41.000000,Aeroporto,Mussi,205.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.629091829815216,-11.91935501911817,60.00000,60.00000,59.000000,45.000000,41.000000,Aeroporto,Mussi,205.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.625244332203003,-11.905205617959448,61.00000,61.00000,60.000000,4.000000,41.000000,Aeroporto,Mussi,38.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.625244332203003,-11.905205617959448,62.00000,62.00000,61.000000,4.000000,41.000000,Aeroporto,Mussi,38.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.622413146212814,-11.931774960909168,63.00000,63.00000,62.000000,46.000000,42.000000,Aeroporto,Mussi,181.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.622413146212814,-11.931774960909168,64.00000,64.00000,63.000000,46.000000,42.000000,Aeroporto,Mussi,181.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.631795855152632,-11.905644818684745,65.00000,65.00000,64.000000,3.000000,42.000000,Aeroporto,Mussi,102.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.631795855152632,-11.905644818684745,66.00000,66.00000,65.000000,3.000000,42.000000,Aeroporto,Mussi,102.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.638485413074733,-11.907537971651731,67.00000,67.00000,66.000000,2.000000,43.000000,Aeroporto,Mussi,118.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.645109310337332,-11.908648011040093,68.00000,68.00000,67.000000,1.000000,44.000000,Aeroporto,Mussi,130.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.649385038849402,-11.923188745524648,69.00000,69.00000,68.000000,47.000000,45.000000,Aeroporto,Mussi,242.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Sorgho,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-55.635175548520102,-11.938492872231425,70.00000,70.00000,69.000000,48.000000,46.000000,Aeroporto,Mussi,144.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,unknown,0.000000,S+Milho,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
