id,longitude,latitude,start_date,end_date,label
1,-53.0516,-14.7615,2000-09-13,2001-08-29,Pasture
2,-53.0516,-14.7615,2001-09-14,2002-08-29,Pasture
3,-53.0516,-14.7615,2002-09-14,2003-08-29,Pasture
4,-53.0516,-14.7615,2003-09-14,2004-08-28,Pasture
5,-53.0516,-14.7615,2004-09-13,2005-08-29,Pasture
6,-53.0516,-14.7615,2005-09-14,2006-08-29,Pasture
31,-53.0516,-14.7615,2006-09-14,2007-08-29,Pasture
31,-53.0516,-14.7615,2007-09-14,2008-08-28,Pasture
31,-53.0516,-14.7615,2008-09-13,2009-08-29,Pasture
31,-53.0516,-14.7615,2009-09-14,2010-08-29,Pasture
31,-53.0516,-14.7615,2010-09-14,2011-08-29,Pasture
31,-53.0516,-14.7615,2011-09-14,2012-08-28,Pasture
31,-53.0516,-14.7615,2012-09-13,2013-08-29,Pasture
31,-53.0516,-14.7615,2013-09-14,2014-08-29,Pasture
31,-53.0516,-14.7615,2014-09-14,2015-08-29,Pasture
32,-60.4827,-12.988,2002-09-14,2003-08-29,Pasture
32,-60.4827,-12.988,2003-09-14,2004-08-28,Pasture
32,-60.4827,-12.988,2004-09-13,2005-08-29,Pasture
32,-60.4827,-12.988,2005-09-14,2006-08-29,Pasture
32,-60.4827,-12.988,2006-09-14,2007-08-29,Pasture
32,-60.4827,-12.988,2007-09-14,2008-08-28,Pasture
32,-60.4827,-12.988,2008-09-13,2009-08-29,Pasture
32,-60.4827,-12.988,2009-09-14,2010-08-29,Pasture
32,-60.4827,-12.988,2010-09-14,2011-08-29,Pasture
32,-60.4827,-12.988,2011-09-14,2012-08-28,Pasture
32,-60.4827,-12.988,2012-09-13,2013-08-29,Pasture
33,-60.4749,-12.9952,2002-09-14,2003-08-29,Pasture
33,-60.4749,-12.9952,2003-09-14,2004-08-28,Pasture
33,-60.4749,-12.9952,2004-09-13,2005-08-29,Pasture
33,-60.4749,-12.9952,2005-09-14,2006-08-29,Pasture
33,-60.4749,-12.9952,2006-09-14,2007-08-29,Pasture
33,-60.4749,-12.9952,2007-09-14,2008-08-28,Pasture
33,-60.4749,-12.9952,2008-09-13,2009-08-29,Pasture
33,-60.4749,-12.9952,2009-09-14,2010-08-29,Pasture
33,-60.4749,-12.9952,2010-09-14,2011-08-29,Pasture
33,-60.4749,-12.9952,2011-09-14,2012-08-28,Pasture
33,-60.4749,-12.9952,2012-09-13,2013-08-29,Pasture
34,-60.4875,-13.0058,2002-09-14,2003-08-29,Pasture
34,-60.4875,-13.0058,2003-09-14,2004-08-28,Pasture
34,-60.4875,-13.0058,2004-09-13,2005-08-29,Pasture
34,-60.4875,-13.0058,2005-09-14,2006-08-29,Pasture
34,-60.4875,-13.0058,2006-09-14,2007-08-29,Pasture
34,-60.4875,-13.0058,2007-09-14,2008-08-28,Pasture
34,-60.4875,-13.0058,2008-09-13,2009-08-29,Pasture
34,-60.4875,-13.0058,2009-09-14,2010-08-29,Pasture
34,-60.4875,-13.0058,2010-09-14,2011-08-29,Pasture
34,-60.4875,-13.0058,2011-09-14,2012-08-28,Pasture
34,-60.4875,-13.0058,2012-09-13,2013-08-29,Pasture
35,-59.8262,-14.363,2000-09-13,2001-08-29,Pasture
35,-59.8262,-14.363,2001-09-14,2002-08-29,Pasture
35,-59.8262,-14.363,2002-09-14,2003-08-29,Pasture
35,-59.8262,-14.363,2003-09-14,2004-08-28,Pasture
35,-59.8262,-14.363,2004-09-13,2005-08-29,Pasture
35,-59.8262,-14.363,2005-09-14,2006-08-29,Pasture
35,-59.8262,-14.363,2006-09-14,2007-08-29,Pasture
35,-59.8262,-14.363,2007-09-14,2008-08-28,Pasture
35,-59.8262,-14.363,2008-09-13,2009-08-29,Pasture
35,-59.8262,-14.363,2009-09-14,2010-08-29,Pasture
35,-59.8262,-14.363,2010-09-14,2011-08-29,Pasture
35,-59.8262,-14.363,2011-09-14,2012-08-28,Pasture
35,-59.8262,-14.363,2012-09-13,2013-08-29,Pasture
35,-59.8262,-14.363,2013-09-14,2014-08-29,Pasture
35,-59.8262,-14.363,2014-09-14,2015-08-29,Pasture
36,-59.808,-14.3551,2000-09-13,2001-08-29,Pasture
36,-59.808,-14.3551,2001-09-14,2002-08-29,Pasture
36,-59.808,-14.3551,2002-09-14,2003-08-29,Pasture
36,-59.808,-14.3551,2003-09-14,2004-08-28,Pasture
36,-59.808,-14.3551,2004-09-13,2005-08-29,Pasture
36,-59.808,-14.3551,2005-09-14,2006-08-29,Pasture
36,-59.808,-14.3551,2006-09-14,2007-08-29,Pasture
36,-59.808,-14.3551,2007-09-14,2008-08-28,Pasture
36,-59.808,-14.3551,2008-09-13,2009-08-29,Pasture
36,-59.808,-14.3551,2009-09-14,2010-08-29,Pasture
36,-59.808,-14.3551,2010-09-14,2011-08-29,Pasture
36,-59.808,-14.3551,2011-09-14,2012-08-28,Pasture
36,-59.808,-14.3551,2012-09-13,2013-08-29,Pasture
36,-59.808,-14.3551,2013-09-14,2014-08-29,Pasture
36,-59.808,-14.3551,2014-09-14,2015-08-29,Pasture
37,-59.0879,-15.2475,2000-09-13,2001-08-29,Pasture
37,-59.0879,-15.2475,2001-09-14,2002-08-29,Pasture
37,-59.0879,-15.2475,2002-09-14,2003-08-29,Pasture
37,-59.0879,-15.2475,2003-09-14,2004-08-28,Pasture
37,-59.0879,-15.2475,2004-09-13,2005-08-29,Pasture
37,-59.0879,-15.2475,2005-09-14,2006-08-29,Pasture
37,-59.0879,-15.2475,2006-09-14,2007-08-29,Pasture
37,-59.0879,-15.2475,2007-09-14,2008-08-28,Pasture
37,-59.0879,-15.2475,2008-09-13,2009-08-29,Pasture
37,-59.0879,-15.2475,2009-09-14,2010-08-29,Pasture
37,-59.0879,-15.2475,2010-09-14,2011-08-29,Pasture
37,-59.0879,-15.2475,2011-09-14,2012-08-28,Pasture
37,-59.0879,-15.2475,2012-09-13,2013-08-29,Pasture
38,-58.7278,-15.4932,2004-09-13,2005-08-29,Pasture
38,-58.7278,-15.4932,2005-09-14,2006-08-29,Pasture
39,-58.7201,-15.5016,2004-09-13,2005-08-29,Pasture
