id,longitude,latitude,start_date,end_date,label
1,-59.44296147,-14.54269597,2012-08-12,2013-08-29,Forest
1,-43.42501793,-19.1775188,2012-08-12,2013-08-13,Forest
1,-58.88082509,-11.53322413,2012-08-12,2013-08-29,Forest
1,-48.72578222,-13.69800646,2012-08-12,2013-08-13,Forest
1,-57.09479365,-19.82135707,2012-08-12,2013-08-13,Forest
1,-50.8384076,-14.67060504,2012-08-28,2013-09-14,Forest
1,-56.43236863,-13.95760154,2012-07-11,2013-07-28,Forest
1,-54.47036484,-13.90114259,2012-07-27,2013-08-13,Forest
1,-48.0691141,-17.01046093,2013-03-22,2014-03-06,Forest
1,-42.07382459,-2.730772498,2012-08-12,2013-08-29,Forest
1,-51.24115678,-14.07031207,2013-08-13,2014-08-29,Forest
1,-47.92524364,-21.76271434,2013-07-12,2014-07-28,Forest
1,-45.26487612,-9.155253158,2012-07-27,2013-08-13,Forest
1,-42.26665223,-3.012770087,2012-08-12,2013-08-29,Forest
1,-49.35882779,-12.35462236,2013-06-10,2014-06-26,Forest
1,-58.68791856,-11.93697179,2013-07-12,2014-07-28,Forest
1,-49.4157577,-22.54451195,2013-08-13,2014-08-29,Forest
1,-47.23466078,-20.39375232,2013-07-12,2014-07-28,Forest
1,-58.8456755,-12.08626395,2012-08-12,2013-08-29,Forest
1,-49.77739928,-9.027824595,2012-07-11,2013-07-28,Forest
1,-59.25891954,-12.02709903,2012-08-12,2013-08-29,Forest
1,-55.82259154,-12.8939353,2012-08-12,2013-08-29,Forest
1,-56.95786414,-20.09136117,2012-08-12,2013-08-29,Forest
1,-55.16858279,-13.99638644,2013-07-28,2014-07-12,Forest
1,-44.01313114,-5.131889969,2012-08-28,2013-08-29,Forest
1,-56.41672355,-13.68064977,2013-01-01,2014-01-01,Forest
1,-49.74167976,-24.39405165,2012-08-12,2013-08-29,Forest
1,-56.36983734,-13.97152968,2012-07-11,2013-07-28,Forest
1,-59.46746772,-12.29123404,2012-08-12,2013-08-29,Forest
1,-47.56664648,-21.64251305,2012-08-12,2013-08-29,Forest
1,-49.73690794,-9.329935416,2012-08-12,2013-08-29,Forest
1,-48.62552581,-7.531482906,2012-07-11,2013-07-28,Forest
1,-59.4985615,-11.82041705,2012-08-12,2013-08-29,Forest
1,-59.25523147,-14.07642401,2012-08-12,2013-08-29,Forest
1,-49.32482076,-11.60556054,2013-08-13,2014-07-28,Forest
1,-48.60855923,-7.942388292,2012-07-11,2013-07-28,Forest
1,-58.7105194,-12.01663988,2012-08-12,2013-08-29,Forest
1,-58.90011119,-14.96439116,2012-08-12,2013-08-29,Forest
1,-58.73019163,-11.87379807,2012-08-12,2013-08-29,Forest
1,-59.59916158,-12.21863847,2012-08-12,2013-08-29,Forest
1,-49.31727663,-22.14758823,2013-08-13,2014-08-29,Forest
1,-59.95351395,-12.91058589,2012-08-12,2013-08-13,Forest
1,-56.70726122,-13.9657524,2012-07-11,2013-07-28,Forest
1,-47.2178755,-20.81667299,2013-07-28,2014-07-28,Forest
1,-59.50469311,-13.33645999,2012-08-12,2013-08-29,Forest
1,-49.01225114,-21.68946816,2012-09-13,2013-09-30,Forest
1,-59.83712895,-12.22391428,2012-08-12,2013-08-29,Forest
1,-47.04876417,-22.10986718,2013-07-12,2014-07-28,Forest
1,-55.82680744,-13.63859309,2012-07-27,2013-08-13,Forest
1,-58.94543935,-13.10344081,2012-09-29,2013-09-30,Forest
1,-44.06984806,-3.379426571,2013-05-25,2014-06-10,Forest
1,-59.45329823,-13.43857462,2012-08-12,2013-08-29,Forest
1,-55.59078913,-22.64561421,2013-06-26,2014-07-12,Forest
1,-48.846327,-24.1268175,2012-08-28,2013-09-14,Forest
1,-56.27860285,-21.06572611,2013-06-26,2014-07-12,Forest
1,-59.74650323,-12.61379842,2012-08-12,2013-08-29,Forest
1,-58.64451099,-12.32024085,2012-08-12,2013-08-29,Forest
1,-56.79585095,-22.25284312,2012-07-27,2013-08-13,Forest
1,-58.35944826,-12.87079578,2012-08-12,2013-08-29,Forest
1,-56.5869325,-20.94295808,2013-06-26,2014-07-12,Forest
1,-57.64803864,-13.54148169,2012-08-12,2013-08-29,Forest
1,-58.52310002,-13.14282923,2012-08-12,2013-08-29,Forest
1,-54.93018733,-12.89823876,2012-07-27,2013-08-13,Forest
1,-56.66427258,-21.31547775,2013-06-26,2014-07-12,Forest
1,-58.46098134,-12.26193476,2012-08-12,2013-08-29,Forest
1,-50.09647842,-24.42219435,2012-08-12,2013-08-29,Forest
1,-58.04733378,-13.49117033,2012-08-12,2013-08-29,Forest
1,-58.39020538,-12.25643049,2012-08-12,2013-08-29,Forest
1,-57.92207337,-12.50311261,2012-08-12,2013-08-29,Forest
1,-51.54640715,-14.41194231,2013-06-26,2014-07-12,Forest
1,-51.92599984,-14.96866258,2013-07-12,2014-07-28,Forest
1,-47.06430985,-22.09909535,2012-08-12,2013-08-29,Forest
1,-55.36088,-15.20785666,2012-07-27,2013-07-28,Forest
1,-47.8766076,-22.38859975,2013-07-12,2014-07-28,Forest
1,-43.57714274,-4.091989145,2012-08-28,2013-09-14,Forest
1,-55.34738918,-20.17283389,2012-07-27,2013-08-13,Forest
